ekatte,t_v_m,name,oblast,obstina,kmetstvo,kind,category,altitude,document,tsb,abc
72080,?.,???????,BGS,BGS09,BGS09-00,3,8,4,1873,02,4380
67622,?.,????????,DOB,DOB15,DOB15-55,3,6,4,1873,24,4381
67636,?.,???????,SFO,SFO56,SFO56-00,3,7,6,1873,22,4382
67641,?.,??????,SFO,SFO09,SFO09-00,3,8,7,1873,22,4383
67653,??.,??????,SML,SML31,SML31-00,1,2,7,1873,20,4384
67667,?.,??????????,MON,MON29,MON29-18,3,5,5,1873,11,4385
67670,?.,??????,LOV,LOV18,LOV18-00,3,7,3,1873,10,4386
67698,?.,???????,KNL,KNL38,KNL38-00,3,7,6,1873,09,4387
67708,??.,???????,SHU,SHU25,SHU25-00,1,4,2,1873,27,4388
67725,?.,?????,BGS,BGS18,BGS18-27,3,7,5,1873,02,4389
67739,?.,???????,VAR,VAR24,VAR24-18,3,6,3,1873,03,4390
67742,?.,????????,KRZ,KRZ16,KRZ16-09,3,8,5,1873,08,4391
67756,?.,????,DOB,DOB12,DOB12-00,3,7,3,1873,24,4392
67767,?.,???????,BGS,BGS18,BGS18-28,3,5,5,1873,02,4393
67773,?.,???????,DOB,DOB12,DOB12-00,3,7,3,1873,24,4394
67787,?.,??????,VTR,VTR28,VTR28-00,3,7,1,1873,04,4395
67790,?.,????????,KNL,KNL29,KNL29-40,3,6,6,1873,09,4396
67800,??.,???????,BGS,BGS21,BGS21-00,1,3,1,1873,02,4397
67828,?.,?????,SLS,SLS07,SLS07-19,3,6,3,1873,18,4398
67831,?.,?????,SLV,SLV16,SLV16-00,3,7,4,1873,19,4399
67845,?.,????????,VRC,VRC08,VRC08-12,3,6,3,1873,06,4400
67859,?.,?????????,SLV,SLV11,SLV11-16,3,6,5,1873,19,4401
67862,?.,?????????,HKV,HKV11,HKV11-16,3,8,5,1873,26,4402
67876,?.,???????,BGS,BGS18,BGS18-29,3,7,4,1873,02,4403
67882,?.,????????,KRZ,KRZ21,KRZ21-23,3,5,5,1873,08,4404
67893,?.,????????,KRZ,KRZ35,KRZ35-00,3,8,7,1873,08,4405
67903,?.,????????,PDV,PDV13,PDV13-24,3,6,5,1873,15,4406
67917,?.,????????,DOB,DOB15,DOB15-59,3,8,4,1873,24,4407
67920,?.,????????,BGS,BGS09,BGS09-23,3,7,4,1873,02,4408
67934,?.,????????,GAB,GAB12,GAB12-00,3,8,4,1873,07,4409
67948,?.,????????,LOV,LOV18,LOV18-00,3,7,5,1873,10,4410
67951,?.,????????,DOB,DOB03,DOB03-15,3,5,4,1873,24,4411
67965,?.,?????????,SML,SML31,SML31-00,3,7,8,1873,20,4412
67979,?.,????????,KRZ,KRZ16,KRZ16-41,3,8,4,1873,08,4413
67982,?.,????????,KRZ,KRZ16,KRZ16-45,3,7,5,1873,08,4414
67996,?.,??????,GAB,GAB05,GAB05-00,3,8,6,1873,07,4415
68000,?.,??????,SML,SML31,SML31-00,3,8,8,1873,20,4416
68014,?.,??????,KRZ,KRZ16,KRZ16-35,3,7,5,1873,08,4417
68028,?.,??????,VAR,VAR13,VAR13-00,3,7,1,1873,03,4418
68045,?.,???????,PVN,PVN08,PVN08-10,3,6,2,1873,14,4419
68059,?.,??????,PER,PER08,PER08-00,3,8,7,1873,13,4420
68062,?.,??????,KNL,KNL05,KNL05-00,3,8,5,1873,09,4421
68076,?.,?????,LOV,LOV36,LOV36-00,3,7,5,1873,10,4422
68080,??.,?????,PDV,PDV43,PDV43-00,1,3,5,1873,15,4423
68093,?.,???????,SML,SML27,SML27-10,3,6,7,1873,20,4424
68117,?.,??????,SLV,SLV20,SLV20-36,3,5,4,1873,19,4425
68120,?.,???????,KRZ,KRZ08,KRZ08-11,3,7,5,1873,08,4426
68134,??.,?????,SOF,SOF46,SOF46-00,1,0,6,1873,21,4427
68148,?.,??????????,VRC,VRC28,VRC28-05,3,5,2,1873,06,4428
68165,?.,??????,GAB,GAB05,GAB05-00,3,8,5,1873,07,4429
68179,?.,?????????,MON,MON12,MON12-06,3,7,5,1873,11,4430
68182,?.,???????,SZR,SZR36,SZR36-12,3,7,4,1873,23,4431
68196,?.,???????,DOB,DOB12,DOB12-36,3,6,3,1873,24,4432
68210,?.,????????,GAB,GAB05,GAB05-00,3,8,6,1873,07,4433
68223,?.,???????,BLG,BLG40,BLG40-00,3,8,3,1873,01,4434
68237,?.,????????,HKV,HKV19,HKV19-00,3,7,5,1873,26,4435
68240,?.,???????,KRZ,KRZ02,KRZ02-00,3,8,8,1873,08,4436
68254,?.,????????,SLS,SLS31,SLS31-00,3,7,2,1873,18,4437
68268,?.,???????????,VID,VID15,VID15-00,3,8,3,1873,05,4438
68271,?.,??????????,PAZ,PAZ20,PAZ20-06,3,8,6,1873,12,4439
68299,?.,????????,SLS,SLS31,SLS31-16,3,6,1,1873,18,4440
17974,??.,??????,BGS,BGS06,BGS06-00,1,3,1,1873,02,4441
68309,?.,??????,SML,SML18,SML18-13,3,6,6,1873,20,4442
68312,?.,??????,SZR,SZR23,SZR23-00,3,7,3,1873,23,4443
68326,?.,???????,DOB,DOB12,DOB12-00,3,8,3,1873,24,4444
68336,?.,????????,KRZ,KRZ16,KRZ16-43,3,7,5,1873,08,4445
68357,?.,???????,SLS,SLS15,SLS15-10,3,5,3,1873,18,4446
68388,?.,?????????,SHU,SHU18,SHU18-11,3,6,4,1873,27,4447
68401,?.,?????? ??????,BGS,BGS18,BGS18-30,3,7,5,1873,02,4448
68415,?.,????????,KRZ,KRZ35,KRZ35-05,3,6,5,1873,08,4449
68429,?.,?????? ??????,VTR,VTR13,VTR13-00,3,8,5,1873,04,4450
68432,?.,?????? ???,VRC,VRC32,VRC32-00,3,8,4,1873,06,4451
68463,?.,?????? ???????,SZR,SZR36,SZR36-00,3,7,5,1873,23,4452
68480,?.,?????? ????,VAR,VAR08,VAR08-00,3,8,4,1873,03,4453
68494,?.,?????? ????,VTR,VTR14,VTR14-00,3,8,6,1873,04,4454
68446,?.,????????????,SZR,SZR12,SZR12-00,3,7,5,1873,23,4455
68451,?.,???????????,SML,SML16,SML16-17,3,5,6,1873,20,4456
68504,?.,??????,SHU,SHU30,SHU30-19,3,7,4,1873,27,4457
68518,?.,?????????,VID,VID37,VID37-00,3,7,4,1873,05,4458
68521,?.,??????,SML,SML31,SML31-00,3,8,8,1873,20,4459
68535,?.,????????,KNL,KNL50,KNL50-00,3,8,7,1873,09,4460
68549,?.,????????,SLV,SLV20,SLV20-00,3,7,6,1873,19,4461
68552,?.,??????????,RAZ,RAZ14,RAZ14-19,3,7,4,1873,16,4462
68566,?.,???????,KRZ,KRZ35,KRZ35-00,3,8,6,1873,08,4463
68577,?.,???????,KRZ,KRZ14,KRZ14-00,3,7,6,1873,08,4464
68583,?.,????,HKV,HKV32,HKV32-14,3,6,2,1873,26,4465
68597,?.,???????,KRZ,KRZ02,KRZ02-03,3,8,6,1873,08,4466
68607,?.,????????,PVN,PVN10,PVN10-14,3,5,2,1873,14,4467
68610,?.,???????,DOB,DOB29,DOB29-06,3,8,1,1873,24,4468
68624,?.,?????????,GAB,GAB35,GAB35-00,3,8,6,1873,07,4469
68638,?.,??????? ???,SML,SML16,SML16-07,3,8,7,1873,20,4470
68641,?.,?????????,PER,PER51,PER51-00,3,8,7,1873,13,4471
68655,?.,????????,VID,VID01,VID01-00,3,7,6,1873,05,4472
68669,?.,???????,HKV,HKV09,HKV09-22,3,7,3,1873,26,4473
68672,?.,????????? ??????,MON,MON24,MON24-07,3,5,2,1873,11,4474
51980,??.,????????????,PDV,PDV41,PDV41-00,1,3,3,1873,15,4475
68692,?.,????????????,HKV,HKV34,HKV34-30,3,5,3,1873,26,4476
04830,?.,??????????,SFO,SFO20,SFO20-01,3,6,6,1873,22,4477
68708,?.,??????????,VTR,VTR22,VTR22-18,3,6,2,1873,04,4478
68713,?.,??????????,RSE,RSE33,RSE33-09,3,6,3,1873,17,4479
68727,?.,??????????,HKV,HKV30,HKV30-00,3,5,4,1873,26,4480
68744,?.,????,SHU,SHU22,SHU22-13,3,6,3,1873,27,4481
68758,?.,???????,MON,MON24,MON24-00,3,7,2,1873,11,4482
68761,?.,??????,TGV,TGV22,TGV22-00,3,7,6,1873,25,4483
68775,?.,????????,SFO,SFO09,SFO09-00,3,8,6,1873,22,4484
68802,?.,????????,SHU,SHU11,SHU11-00,3,8,5,1873,27,4485
68816,?.,??????,GAB,GAB12,GAB12-02,3,8,6,1873,07,4486
68823,?.,??????? ???,GAB,GAB35,GAB35-00,3,8,5,1873,07,4487
68833,?.,?????????,PER,PER08,PER08-00,3,8,7,1873,13,4488
68847,?.,????????,SHU,SHU10,SHU10-12,3,7,5,1873,27,4489
69122,?.,???? ?????,KRZ,KRZ02,KRZ02-27,3,8,5,1873,08,4490
68850,??.,????? ??????,SZR,SZR31,SZR31-00,1,1,4,1873,23,4491
39699,?.,????? ??????,BLG,BLG28,BLG28-00,3,8,6,1873,01,4492
68864,?.,????? ????,SLV,SLV20,SLV20-38,3,6,5,1873,19,4493
68878,?.,????? ????,JAM,JAM25,JAM25-00,3,6,3,1873,28,4494
68881,?.,????? ?????,TGV,TGV02,TGV02-00,3,8,3,1873,25,4495
68895,?.,??????????,KRZ,KRZ14,KRZ14-31,3,8,4,1873,08,4496
68936,?.,????? ???,KRZ,KRZ15,KRZ15-00,3,8,5,1873,08,4497
68919,?.,???????????,GAB,GAB05,GAB05-00,3,8,5,1873,07,4498
68967,?.,????? ????????,PDV,PDV37,PDV37-09,3,7,4,1873,15,4499
68984,?.,????? ?????,KRZ,KRZ16,KRZ16-25,3,8,5,1873,08,4500
68998,?.,????? ???????,VAR,VAR13,VAR13-14,3,5,2,1873,03,4501
69047,?.,????? ??????,RAZ,RAZ14,RAZ14-20,3,7,4,1873,16,4502
69050,?.,????? ????,VRC,VRC27,VRC27-00,3,7,5,1873,06,4503
69064,?.,????? ????,PER,PER36,PER36-00,3,7,7,1873,13,4504
69078,?.,????? ????,SLS,SLS34,SLS34-08,3,5,1,1873,18,4505
69081,?.,????? ????,SLV,SLV20,SLV20-00,3,7,5,1873,19,4506
70500,?.,????? ????,LOV,LOV34,LOV34-00,3,7,5,1873,10,4507
68953,?.,???????,KRZ,KRZ14,KRZ14-37,3,7,5,1873,08,4508
68970,?.,????????????? ????,SZR,SZR31,SZR31-00,3,7,4,1873,23,4509
69002,?.,???????????,VID,VID22,VID22-05,3,7,4,1873,05,4510
69016,?.,????????,PDV,PDV37,PDV37-10,3,5,5,1873,15,4511
69020,?.,??????????,VAR,VAR24,VAR24-00,3,8,3,1873,03,4512
69095,?.,??????????,PVN,PVN23,PVN23-03,3,6,2,1873,14,4513
69105,?.,????????,SML,SML11,SML11-05,3,5,7,1873,20,4514
69119,?.,????????,BLG,BLG33,BLG33-40,3,6,3,1873,01,4515
69136,?.,????????,TGV,TGV02,TGV02-00,3,8,5,1873,25,4516
69146,?.,???????,TGV,TGV02,TGV02-11,3,6,5,1873,25,4517
69153,?.,?????????,PVN,PVN16,PVN16-11,3,6,3,1873,14,4518
69167,?.,???????,KNL,KNL29,KNL29-00,3,7,6,1873,09,4519
69170,?.,?????? ???????,VAR,VAR09,VAR09-18,3,5,4,1873,03,4520
69184,?.,?????? ???????,SLS,SLS07,SLS07-20,3,5,3,1873,18,4521
69198,?.,?????? ???????,DOB,DOB15,DOB15-00,3,7,4,1873,24,4522
69208,?.,?????? ?????????,JAM,JAM03,JAM03-16,3,6,4,1873,28,4523
17467,?.,?????? ??????????,VTR,VTR26,VTR26-00,3,7,3,1873,04,4524
69211,?.,?????????,GAB,GAB05,GAB05-00,3,8,6,1873,07,4525
69225,?.,?????????,LOV,LOV18,LOV18-00,3,8,6,1873,10,4526
69239,?.,?????????,PER,PER36,PER36-25,3,6,6,1873,13,4527
69242,?.,?????????,DOB,DOB15,DOB15-58,3,5,4,1873,24,4528
69256,?.,??????,SML,SML31,SML31-00,3,8,8,1873,20,4529
69261,?.,????,KNL,KNL27,KNL27-08,3,6,5,1873,09,4530
69273,?.,??????,PDV,PDV01,PDV01-18,3,6,4,1873,15,4531
69287,?.,???????,GAB,GAB05,GAB05-00,3,8,5,1873,07,4532
69290,?.,?????,BLG,BLG40,BLG40-00,3,7,6,1873,01,4533
69300,?.,??????,DOB,DOB15,DOB15-59,3,5,5,1873,24,4534
69314,?.,????? ???????,SLV,SLV16,SLV16-27,3,6,3,1873,19,4535
69328,?.,????????,BGS,BGS12,BGS12-00,3,8,5,1873,02,4536
69345,?.,????????,SML,SML31,SML31-00,3,7,8,1873,20,4537
69359,?.,????????,HKV,HKV34,HKV34-00,3,7,3,1873,26,4538
70768,?.,?????????,GAB,GAB05,GAB05-00,3,8,5,1873,07,4539
69376,?.,????????,TGV,TGV02,TGV02-00,3,8,5,1873,25,4540
69393,?.,?????????,VTR,VTR13,VTR13-00,3,8,5,1873,04,4542
69403,?.,?????????,GAB,GAB05,GAB05-00,3,8,5,1873,07,4543
69417,?.,???????,GAB,GAB29,GAB29-00,3,6,5,1873,07,4544
69420,?.,?????????,PDV,PDV13,PDV13-26,3,6,5,1873,15,4545
69434,?.,?????????,SZR,SZR23,SZR23-00,3,8,3,1873,23,4546
69448,?.,???????,SFO,SFO17,SFO17-16,3,6,6,1873,22,4547
69451,?.,??????,GAB,GAB29,GAB29-00,3,7,5,1873,07,4548
69465,?.,?????????,SML,SML09,SML09-00,3,7,8,1873,20,4549
69479,?.,???????????,GAB,GAB05,GAB05-00,3,8,6,1873,07,4550
69482,?.,????????,KRZ,KRZ14,KRZ14-38,3,7,6,1873,08,4551
69506,?.,????? ???????????,SHU,SHU22,SHU22-14,3,6,4,1873,27,4552
69496,?.,?????-???????,SZR,SZR36,SZR36-00,3,8,5,1873,23,4553
69518,?.,????????,KRZ,KRZ02,KRZ02-00,3,8,7,1873,08,4554
69537,?.,????????,MON,MON12,MON12-00,3,8,4,1873,11,4555
69540,?.,?????????,VTR,VTR13,VTR13-00,3,8,6,1873,04,4556
69554,?.,?????????,VRC,VRC32,VRC32-00,3,7,5,1873,06,4557
69571,?.,??????????,KNL,KNL31,KNL31-00,3,8,7,1873,09,4558
69585,?.,??????,SML,SML31,SML31-00,3,7,8,1873,20,4559
69599,?.,??????,TGV,TGV35,TGV35-36,3,6,4,1873,25,4560
69609,?.,????????,GAB,GAB35,GAB35-00,3,8,6,1873,07,4561
69612,?.,?????????,KRZ,KRZ16,KRZ16-03,3,8,5,1873,08,4562
70860,?.,???????,RAZ,RAZ26,RAZ26-15,3,5,4,1873,16,4563
81743,?.,???????,KRZ,KRZ15,KRZ15-00,3,8,5,1873,08,4564
69633,??.,????????,VTR,VTR31,VTR31-00,1,3,2,1873,04,4565
69643,?.,????????,DOB,DOB03,DOB03-16,3,6,4,1873,24,4566
69657,?.,?????????,KRZ,KRZ35,KRZ35-21,3,7,6,1873,08,4567
69660,??.,????????,JAM,JAM22,JAM22-00,1,4,3,1873,28,4568
69674,?.,????????,JAM,JAM03,JAM03-00,3,8,5,1873,28,4569
69688,?.,??????????,KRZ,KRZ15,KRZ15-41,3,6,3,1873,08,4570
69691,?.,????????,HKV,HKV09,HKV09-23,3,6,3,1873,26,4571
69701,?.,???????,VAR,VAR09,VAR09-00,3,8,4,1873,03,4572
69715,?.,??????? ???????,KRZ,KRZ16,KRZ16-15,3,8,5,1873,08,4573
69729,?.,??????????,SHU,SHU07,SHU07-00,3,8,5,1873,27,4574
69732,?.,??????????,VTR,VTR26,VTR26-15,3,6,3,1873,04,4575
69746,?.,???????,BGS,BGS17,BGS17-16,3,5,2,1873,02,4576
69759,?.,?????????,SML,SML11,SML11-00,3,7,7,1873,20,4577
69763,?.,????????????,VAR,VAR04,VAR04-04,3,5,1,1873,03,4578
69777,?.,?????????????,PER,PER51,PER51-00,3,8,7,1873,13,4579
69780,?.,???????,VTR,VTR06,VTR06-00,3,7,5,1873,04,4580
69794,?.,???????,SZR,SZR31,SZR31-00,3,7,3,1873,23,4581
69804,?.,?????????,SLS,SLS15,SLS15-10,3,8,3,1873,18,4582
69818,?.,???????,PDV,PDV07,PDV07-11,3,6,4,1873,15,4583
69821,?.,???????,SLV,SLV11,SLV11-17,3,6,6,1873,19,4584
69835,??.,???????,PAZ,PAZ32,PAZ32-00,1,4,5,1873,12,4585
69849,?.,????????,KRZ,KRZ16,KRZ16-46,3,7,5,1873,08,4586
69852,?.,???????,KRZ,KRZ16,KRZ16-37,3,5,5,1873,08,4587
69866,?.,???????,KRZ,KRZ14,KRZ14-00,3,7,6,1873,08,4588
69874,?.,???????,PDV,PDV17,PDV17-15,3,5,3,1873,15,4589
69883,?.,???????,JAM,JAM07,JAM07-02,3,8,3,1873,28,4590
69897,?.,??????????,TGV,TGV02,TGV02-00,3,8,6,1873,25,4591
69910,?.,?????????,VID,VID01,VID01-00,3,8,5,1873,05,4593
69924,?.,???????,SHU,SHU30,SHU30-20,3,7,4,1873,27,4594
69938,?.,??????,BLG,BLG40,BLG40-39,3,6,3,1873,01,4595
69941,?.,???????????,BLG,BLG33,BLG33-41,3,6,3,1873,01,4596
69969,?.,????????,BLG,BLG49,BLG49-00,3,5,3,1873,01,4597
69972,?.,???????,VRC,VRC32,VRC32-00,3,7,4,1873,06,4598
69986,?.,???????,SLV,SLV20,SLV20-00,3,7,3,1873,19,4599
69990,?.,?????,BGS,BGS18,BGS18-31,3,6,2,1873,02,4600
70007,?.,???????,GAB,GAB35,GAB35-00,3,8,6,1873,07,4601
70010,?.,??????,PDV,PDV25,PDV25-04,3,4,3,1873,15,4602
70024,?.,??????,MON,MON29,MON29-19,3,6,4,1873,11,4603
70086,?.,?????? ?????,PER,PER51,PER51-00,3,8,7,1873,13,4604
70104,?.,?????? ????????,KRZ,KRZ15,KRZ15-42,3,7,3,1873,08,4605
70038,?.,???????,PER,PER32,PER32-17,3,5,7,1873,13,4606
70041,?.,???????,SML,SML16,SML16-00,3,7,7,1873,20,4607
70055,?.,???????,HKV,HKV28,HKV28-13,3,6,4,1873,26,4608
70069,?.,????????,RAZ,RAZ17,RAZ17-23,3,7,4,1873,16,4609
70072,?.,????????,SML,SML38,SML38-00,3,8,8,1873,20,4610
70099,?.,?????????,SHU,SHU11,SHU11-16,3,7,5,1873,27,4611
70113,?.,??????? ????,MON,MON29,MON29-20,3,6,3,1873,11,4612
70127,?.,???????,SFO,SFO10,SFO10-00,3,7,7,1873,22,4613
70130,?.,???????,RSE,RSE04,RSE04-00,3,7,1,1873,17,4614
70158,?.,????????,SML,SML02,SML02-12,3,7,8,1873,20,4615
70175,??.,????????,VAR,VAR26,VAR26-00,1,4,3,1873,03,4616
70189,?.,????????,BLG,BLG40,BLG40-00,3,8,7,1873,01,4617
70202,?.,??????,SZR,SZR31,SZR31-00,3,7,5,1873,23,4618
70216,?.,???????,VTR,VTR13,VTR13-00,3,8,5,1873,04,4619
70233,?.,?????,MON,MON29,MON29-00,3,7,3,1873,11,4620
70247,??.,??????????,BGS,BGS23,BGS23-00,1,4,4,1873,02,4621
70250,?.,?????,HKV,HKV19,HKV19-09,3,7,4,1873,26,4622
70264,?.,???? ????,VTR,VTR04,VTR04-00,3,8,5,1873,04,4623
70278,?.,???? ????,SHU,SHU23,SHU23-00,3,8,3,1873,27,4624
70281,?.,??????,PVN,PVN37,PVN37-11,3,6,3,1873,14,4625
70295,??.,????????,VTR,VTR32,VTR32-00,1,4,4,1873,04,4626
70319,?.,??????,KRZ,KRZ02,KRZ02-00,3,8,5,1873,08,4627
70322,?.,???????,BGS,BGS06,BGS06-00,3,7,3,1873,02,4628
70336,?.,???????,SLS,SLS07,SLS07-21,3,6,3,1873,18,4629
70353,?.,???????,PDV,PDV12,PDV12-00,3,7,4,1873,15,4630
70367,?.,??????????,GAB,GAB12,GAB12-00,3,8,6,1873,07,4631
70370,?.,?????????,BLG,BLG44,BLG44-00,3,8,8,1873,01,4632
70384,?.,??????,RAZ,RAZ11,RAZ11-06,3,6,4,1873,16,4633
70398,?.,??????,SHU,SHU10,SHU10-18,3,7,4,1873,27,4634
35105,?.,??????,BLG,BLG44,BLG44-00,3,8,6,1873,01,4635
70408,?.,??????,VTR,VTR31,VTR31-17,3,6,4,1873,04,4636
70411,?.,??????,KNL,KNL50,KNL50-00,3,8,7,1873,09,4637
70439,?.,????????,VTR,VTR13,VTR13-00,3,8,5,1873,04,4638
70442,?.,??????????,GAB,GAB05,GAB05-00,3,8,5,1873,07,4639
70456,?.,???????,SLV,SLV16,SLV16-00,3,7,3,1873,19,4640
70473,?.,???????,BGS,BGS01,BGS01-00,3,7,2,1873,02,4641
70487,?.,???????,SLV,SLV16,SLV16-29,3,6,3,1873,19,4642
70490,?.,???????? ????,SLV,SLV16,SLV16-34,3,7,4,1873,19,4643
70514,?.,??????????,BGS,BGS23,BGS23-20,3,5,4,1873,02,4644
70528,??.,??????????,PDV,PDV33,PDV33-00,1,4,3,1873,15,4645
70531,?.,??????????,SZR,SZR04,SZR04-00,3,8,5,1873,23,4646
70545,?.,??????????,TGV,TGV35,TGV35-37,3,7,3,1873,25,4647
70559,?.,??????,KRZ,KRZ15,KRZ15-18,3,7,5,1873,08,4648
70562,?.,????????,SZR,SZR04,SZR04-00,3,8,5,1873,23,4649
70576,?.,???????,BGS,BGS09,BGS09-00,3,7,2,1873,02,4650
70586,?.,???????,SZR,SZR27,SZR27-18,3,5,3,1873,23,4651
70593,?.,????????,PDV,PDV07,PDV07-00,3,7,5,1873,15,4652
70603,?.,????????,VTR,VTR04,VTR04-00,3,8,5,1873,04,4653
70617,?.,??????,DOB,DOB27,DOB27-00,3,7,3,1873,24,4654
70620,?.,???????,SML,SML31,SML31-00,3,8,8,1873,20,4655
70634,?.,???????,DOB,DOB12,DOB12-00,3,8,4,1873,24,4656
70648,??.,???????,PAZ,PAZ39,PAZ39-01,1,4,8,1862,12,4657
70651,?.,???????,HKV,HKV19,HKV19-10,3,6,5,1873,26,4658
70665,?.,???????,SLS,SLS31,SLS31-00,3,8,2,1873,18,4659
70679,?.,???????,SLV,SLV24,SLV24-00,3,8,4,1873,19,4660
70682,?.,??????,SLS,SLS34,SLS34-00,3,8,2,1873,18,4661
70696,?.,???????,GAB,GAB12,GAB12-02,3,8,5,1873,07,4662
70706,?.,?????,KRZ,KRZ21,KRZ21-00,3,8,5,1873,08,4663
72014,?.,?????,SFO,SFO16,SFO16-00,3,8,6,1873,22,4664
72028,?.,???????,RSE,RSE13,RSE13-00,3,8,3,1873,17,4665
72031,?.,???????,GAB,GAB29,GAB29-00,3,8,6,1873,07,4666
72045,?.,??????????,KNL,KNL29,KNL29-00,3,7,6,1873,09,4667
72062,?.,???????,TGV,TGV02,TGV02-00,3,7,6,1873,25,4668
72076,?.,????????,JAM,JAM22,JAM22-00,3,7,4,1873,28,4669
72093,?.,????????,PDV,PDV23,PDV23-18,3,7,3,1873,15,4670
72103,?.,????????,HKV,HKV19,HKV19-11,3,7,4,1873,26,4671
72117,?.,??????,PVN,PVN03,PVN03-05,3,7,2,1873,14,4672
72120,?.,???????,KRZ,KRZ16,KRZ16-12,3,8,5,1873,08,4673
72134,?.,?????,KRZ,KRZ21,KRZ21-18,3,8,5,1873,08,4674
72148,?.,?????????,TGV,TGV35,TGV35-00,3,7,5,1873,25,4675
72151,?.,????????,BGS,BGS04,BGS04-12,3,6,1,1873,02,4676
72165,??.,????????,SLV,SLV24,SLV24-00,1,4,5,1873,19,4677
72179,?.,????????,DOB,DOB29,DOB29-00,3,8,1,1873,24,4678
72182,?.,??????,HKV,HKV34,HKV34-32,3,6,4,1873,26,4679
72196,?.,???????,DOB,DOB20,DOB20-15,3,6,3,1873,24,4680
72206,?.,?????,PVN,PVN37,PVN37-12,3,5,3,1873,14,4681
72211,?.,????????,KRZ,KRZ08,KRZ08-17,3,8,5,1873,08,4682
47809,?.,????????,KRZ,KRZ02,KRZ02-07,3,8,7,1873,08,4683
72237,?.,????????,VTR,VTR31,VTR31-00,3,8,5,1873,04,4684
72240,?.,??????,JAM,JAM25,JAM25-38,3,5,3,1873,28,4685
72254,?.,??????,LOV,LOV18,LOV18-00,3,8,5,1873,10,4686
72268,?.,??????,BLG,BLG52,BLG52-13,3,6,6,1873,01,4687
72271,??.,??????,DOB,DOB27,DOB27-00,1,3,4,1873,24,4688
72285,?.,??????,SHU,SHU11,SHU11-17,3,7,5,1873,27,4689
72312,?.,????????,VTR,VTR04,VTR04-00,3,8,6,1873,04,4690
72299,?.,?????????,BGS,BGS23,BGS23-00,3,8,5,1873,02,4691
72309,?.,?????????,LOV,LOV34,LOV34-00,3,7,6,1873,10,4692
72337,?.,??????,RAZ,RAZ16,RAZ16-00,3,7,5,1873,16,4693
72343,??.,???????,LOV,LOV33,LOV33-00,1,3,5,1873,10,4694
72357,?.,??????,RSE,RSE27,RSE27-12,3,5,3,1873,17,4695
72360,?.,?????,SML,SML09,SML09-03,3,8,7,1873,20,4696
72374,?.,??????,BLG,BLG52,BLG52-00,3,7,7,1873,01,4697
72391,?.,??????,SML,SML31,SML31-00,3,7,8,1873,20,4698
72401,?.,????????,SHU,SHU11,SHU11-18,3,6,5,1873,27,4699
72429,?.,???????,KRZ,KRZ15,KRZ15-43,3,8,5,1873,08,4700
72432,?.,?????????,VRC,VRC27,VRC27-25,3,6,6,1873,06,4701
72446,?.,???????,VTR,VTR13,VTR13-00,3,8,5,1873,04,4702
72452,?.,???????,TGV,TGV02,TGV02-00,3,8,5,1873,25,4703
72463,?.,???????,KRZ,KRZ14,KRZ14-40,3,5,6,1873,08,4704
72477,?.,??????????,SZR,SZR27,SZR27-00,3,7,3,1873,23,4705
72480,?.,????,SLV,SLV11,SLV11-18,3,5,5,1873,19,4706
72494,?.,????????,KNL,KNL31,KNL31-00,3,8,7,1873,09,4707
72504,?.,????????,VRC,VRC10,VRC10-18,3,7,4,1873,06,4708
72518,?.,????????,VID,VID06,VID06-00,3,7,3,1873,05,4709
72521,?.,???????,VRC,VRC08,VRC08-13,3,6,4,1873,06,4710
72549,?.,????? ?????????,SHU,SHU18,SHU18-12,3,5,4,1873,27,4711
72535,?.,??????????,GAB,GAB35,GAB35-00,3,8,6,1873,07,4712
72552,?.,??????????,LOV,LOV19,LOV19-10,3,7,3,1873,10,4713
72566,?.,????????,PVN,PVN24,PVN24-00,3,6,4,1873,14,4714
72578,?.,????????,RAZ,RAZ14,RAZ14-21,3,6,4,1873,16,4715
72583,?.,?????????,VTR,VTR04,VTR04-00,3,8,6,1873,04,4716
72597,?.,?????????,GAB,GAB05,GAB05-00,3,8,6,1873,07,4717
81637,?.,?????????,GAB,GAB05,GAB05-00,3,8,5,1873,07,4718
72607,?.,???????,VTR,VTR13,VTR13-00,3,8,5,1873,04,4719
72610,?.,???????,KRZ,KRZ15,KRZ15-44,3,7,6,1873,08,4720
72638,?.,????????,VID,VID25,VID25-00,3,8,4,1873,05,4721
72641,?.,???????,VTR,VTR13,VTR13-11,3,8,6,1873,04,4722
72655,?.,???????,SFO,SFO43,SFO43-30,3,5,6,1873,22,4723
72669,?.,????????,GAB,GAB35,GAB35-00,3,8,6,1873,07,4724
72672,?.,?????? ????,BLG,BLG33,BLG33-00,3,8,7,1873,01,4725
72693,?.,??????,DOB,DOB17,DOB17-00,3,7,3,1873,24,4726
72709,?.,??????,VAR,VAR06,VAR06-10,3,4,1,1873,03,4727
72713,?.,?????? ???,PAZ,PAZ19,PAZ19-00,3,7,4,1873,12,4728
72727,?.,????????,BGS,BGS01,BGS01-13,3,5,3,1873,02,4729
72730,?.,???????,KRZ,KRZ15,KRZ15-00,3,8,6,1873,08,4730
72744,?.,?????????,BLG,BLG33,BLG33-42,3,5,2,1873,01,4731
72758,?.,?????????,KNL,KNL48,KNL48-00,3,7,6,1873,09,4732
